request_id,created_at,resolved_at,channel,requester_role,requester_alias,department,product_area,environment,priority,request_type,business_impact,description,steps_taken,resolution_notes,resolution_time_hours,escalated,csat_score,tags,kb_article_helpful,predicted_category,predicted_urgency,recommended_team,suggested_action
REQ-S3QSQCQ3,2025-12-12 09:03,2025-12-13 12:38,Jira,Admin,UserA,Recruiting,Talent Acquisition,Production,Low,Integration Issue,Major,API calls to /v2/employees return 429; rate-limited unexpectedly. Repro steps available on request. Customer is escalating due to audit deadline. Please verify data integrity and mappings.,Reviewed webhook logs; Rotated API token,Root cause: Version mismatch. Added new IP range to allowlist and verified connectivity.,27.59,0,,data-quality;urgent,0,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-WJJ0V60X,2025-12-12 12:03,2025-12-13 01:26,Form,Manager,UserE,IT,Time & Attendance,Production,High,Feature Request,Major,Would like an approval step before publishing postings. Customer is escalating due to audit deadline. Repro steps available on request. Stakeholder requests roadmap visibility.,Documented user story; Collected business impact,"Root cause: Custom fields. Documented request, proposed interim workaround, and scheduled discovery session.",13.39,0,4.0,payroll;training,1,Feature Request,Critical,Customer Success,Review KB articles and escalate if needed.
REQ-EFLI4OFW,2025-12-12 13:34,2025-12-13 10:03,Slack,Admin,UserA,Recruiting,Reporting,Sandbox,High,Bug,Moderate,Validation error message is hidden behind the sidebar. Observed in Sandbox. Repro steps available on request. Reproducible with standard test account.,Tried hard refresh; Verified feature flags,Root cause: Browser-specific rendering. Patched front-end validation logic and deployed hotfix.,20.5,1,4.0,release;training,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-1UDBFWYJ,2025-12-12 18:25,2025-12-13 21:26,Slack,Coordinator,UserB,IT,Time & Attendance,Production,High,Integration Issue,Severe,Webhook deliveries are failing with 401; token may be expired. Customer is escalating due to audit deadline. Repro steps available on request. Please verify data integrity and mappings.,Reviewed webhook logs; Validated IP allowlist,Root cause: Field mapping mismatch. Increased retry backoff and corrected field mapping.,27.02,1,,integration;training,0,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-014O46W4,2025-12-13 15:13,2025-12-14 08:15,Form,Manager,UserC,Finance,Onboarding,Production,High,Integration Issue,Severe,Integration mapping changed; 'locationCode' is now null. Customer is escalating due to audit deadline. Repro steps available on request. Please verify data integrity and mappings.,Validated IP allowlist; Checked rate limit headers,Root cause: API token expired. Added new IP range to allowlist and verified connectivity.,17.05,0,,data-quality;release,1,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-9DOM5IGQ,2025-12-13 17:30,2025-12-14 21:58,Slack,Admin,UserD,Training,Talent Acquisition,Production,Medium,How-to,Moderate,Filter 'Department' returns blanks for several records. Only affects a subset of users. Happening since last release. User needs guidance on correct workflow.,Reproduced report with same filters; Checked user permissions,Root cause: Metric definition confusion. Granted missing permissions and refreshed cached aggregates.,28.47,0,5.0,audit;data-quality,0,How-to/Guidance,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-E6WTLRJ4,2025-12-13 18:14,2025-12-17 14:54,Form,Manager,UserD,Operations,Time & Attendance,Production,Low,Data Issue,Moderate,Nightly sync created duplicates; IDs appear to be re-used. Repro steps available on request. Department: Operations. Please verify data integrity and mappings.,Re-ran import with dry-run; Validated CSV schema,Root cause: Encoding issue. Adjusted encoding to UTF-8 and confirmed characters render correctly.,92.68,0,,audit;release,1,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-RMHRCNBH,2025-12-15 12:08,2025-12-15 20:10,Slack,Manager,UserB,Training,Reporting,Production,High,Bug,Moderate,Submit button is disabled even after all required fields are filled. Customer is escalating due to audit deadline. Only affects a subset of users. Reproducible with standard test account.,Captured console errors; Tried hard refresh,Root cause: Regression after release. Resolved CSS overflow issue; modal now renders correctly.,8.04,0,3.0,release;reporting,0,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-BEVSXMVT,2025-12-16 09:37,2025-12-17 17:24,Email,Director,UserD,Recruiting,Time & Attendance,Production,Medium,Access Request,Minor,Login redirects loop back to IdP; MFA prompt never completes. Customer is escalating due to audit deadline. Repro steps available on request.,Reset MFA for affected user; Reviewed role mappings,Root cause: Role mapping error. Fixed role mapping and re-provisioned affected users.,31.79,0,,release;urgent,1,Access Issue,Critical,IT Support,Reset MFA and verify IdP logs.
REQ-93WXA73J,2025-12-16 12:22,2025-12-16 15:49,Email,Coordinator,UserE,Training,Talent Acquisition,Sandbox,Critical,Data Issue,Minor,Partial import: only 60% of rows loaded; no clear error. Only affects a subset of users. Happening since last release. Please verify data integrity and mappings.,Sampled failing rows; Re-ran import with dry-run,Root cause: Duplicate keys. Normalized date formats and re-imported using updated template.,3.45,1,3.0,security;urgent,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-YLU6K7P9,2025-12-16 14:20,2025-12-17 16:29,Email,Director,UserC,IT,Talent Acquisition,Production,High,Bug,Minor,Modal dialog overlaps footer on Chrome 121; can't click 'Save'. Repro steps available on request. Happening since last release. Reproducible with standard test account.,Captured console errors; Tried hard refresh,Root cause: Regression after release. Resolved CSS overflow issue; modal now renders correctly.,26.15,0,4.0,data-quality;security,1,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-PR97Y2LO,2025-12-16 18:52,2025-12-18 12:43,Form,Analyst,UserE,IT,Reporting,Sandbox,Medium,Bug,Minor,Modal dialog overlaps footer on Chrome 121; can't click 'Save'. Customer is escalating due to audit deadline. Repro steps available on request. Reproducible with standard test account.,Captured console errors; Verified feature flags,Root cause: Broken validation. Resolved CSS overflow issue; modal now renders correctly.,41.86,0,4.0,release;reporting,0,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-PPBMQIYF,2025-12-17 10:22,2025-12-18 00:12,Jira,Admin,UserA,IT,Talent Acquisition,Sandbox,High,How-to,Moderate,Filter 'Department' returns blanks for several records. Department: IT. Customer is escalating due to audit deadline. User needs guidance on correct workflow.,Validated ETL job completion; Compared metric definitions,Root cause: Time zone mismatch. Re-ran ETL and confirmed dashboard values are current.,13.84,0,,integration;security,0,How-to/Guidance,Critical,Customer Success,Review KB articles and escalate if needed.
REQ-ECJUIS2G,2025-12-17 11:00,2025-12-19 05:30,Email,Director,UserF,Finance,Talent Acquisition,UAT,Medium,Integration Issue,Major,IP allowlist update needed; requests blocked from new vendor range. Happening since last release. Observed in UAT. Please verify data integrity and mappings.,Validated IP allowlist; Rotated API token,Root cause: IP allowlist blocking. Rotated token and updated webhook signing secret.,42.51,0,4.0,release;reporting,0,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-1UTOXIE0,2025-12-17 18:50,2025-12-19 18:53,Email,Director,UserB,Recruiting,Integrations,Production,Low,Bug,Minor,Modal dialog overlaps footer on Chrome 121; can't click 'Save'. Customer is escalating due to audit deadline. Observed in Production. Reproducible with standard test account.,Tried hard refresh; Captured console errors,Root cause: Localization string overflow. Patched front-end validation logic and deployed hotfix.,48.06,0,4.0,data-quality;integration,1,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-4RZGYD49,2025-12-18 11:32,2025-12-19 03:42,Slack,Analyst,UserF,IT,Core Platform,Production,High,Integration Issue,Major,Webhook deliveries are failing with 401; token may be expired. Repro steps available on request. Only affects a subset of users. Please verify data integrity and mappings.,Reviewed webhook logs; Validated IP allowlist,Root cause: Webhook retries failing. Added new IP range to allowlist and verified connectivity.,16.18,0,4.0,payroll;urgent,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-N4REGB1A,2025-12-18 17:17,2025-12-19 08:07,Email,Director,UserG,Finance,Onboarding,Production,High,Data Issue,Major,Nightly sync created duplicates; IDs appear to be re-used. Customer is escalating due to audit deadline. Happening since last release. Please verify data integrity and mappings.,Sampled failing rows; Validated CSV schema,Root cause: Bad date formats. Normalized date formats and re-imported using updated template.,14.85,0,4.0,data-quality;reporting,0,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-W2ZCFZW0,2025-12-18 17:25,2025-12-19 20:32,Email,Admin,UserB,HR,Talent Acquisition,Production,Medium,Data Issue,Minor,Imported records have garbled characters in names/notes. Department: HR. Customer is escalating due to audit deadline. Please verify data integrity and mappings.,Tried UTF-8 re-export; Re-ran import with dry-run,Root cause: Partial import due to validation. Removed duplicate keys and reprocessed import batch.,27.12,0,,reporting;security,1,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-5FN3EH81,2025-12-18 17:50,2025-12-19 08:49,Email,Coordinator,UserF,Operations,Talent Acquisition,UAT,Critical,Feature Request,Major,Requesting a bulk status update for onboarding tasks. Only affects a subset of users. Happening since last release. Stakeholder requests roadmap visibility.,Collected business impact; Logged request in backlog,Root cause: New export format. Provided current roadmap guidance and alternative approach.,14.99,0,5.0,data-quality;ui,1,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-T1TW9ZYN,2025-12-19 10:55,2025-12-22 11:17,Email,Analyst,UserC,Training,Onboarding,Production,Low,How-to,Major,Dashboard shows zeros for yesterday; data seems delayed. Happening since last release. Observed in Production. User needs guidance on correct workflow.,Reproduced report with same filters; Compared metric definitions,Root cause: Metric definition confusion. Granted missing permissions and refreshed cached aggregates.,72.37,0,,ui;urgent,0,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-BXKPM21B,2025-12-19 13:55,2025-12-19 17:32,Form,Admin,UserD,Finance,Reporting,Production,Critical,Access Request,Moderate,Login redirects loop back to IdP; MFA prompt never completes. Observed in Production. Happening since last release.,Reviewed role mappings; Checked IdP metadata,Root cause: MFA policy mismatch. Adjusted MFA policy alignment and validated successful login. Performed post-incident review and added monitoring alert.,3.63,0,3.0,release;reporting,0,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-JI1OAHNO,2025-12-19 15:20,2025-12-19 17:24,Jira,Analyst,UserE,IT,Core Platform,Production,Critical,Bug,Severe,Modal dialog overlaps footer on Chrome 121; can't click 'Save'. Only affects a subset of users. Happening since last release. Reproducible with standard test account.,Tried hard refresh; Captured console errors,Root cause: Browser-specific rendering. Fixed regression and added test coverage for the workflow.,2.07,0,,reporting;security,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-ZBFFZZDV,2025-12-19 17:30,2025-12-21 14:32,Teams,Coordinator,UserC,IT,Onboarding,Sandbox,Low,Feature Request,Moderate,Would like an approval step before publishing postings. Customer is escalating due to audit deadline. Department: IT. Stakeholder requests roadmap visibility.,Documented user story; Logged request in backlog,"Root cause: New export format. Documented request, proposed interim workaround, and scheduled discovery session.",45.05,0,,training;ui,1,Feature Request,Critical,Customer Success,Review KB articles and escalate if needed.
